"Region","Item","Variable","Scenario","Model","Year","value"
"World","Rice","Yield","SSP1","GLOBIOM",2010,4.32952718447186
"World","Rice","Yield","SSP1","IMAGE",2010,4.32952718447186
"World","Rice","Yield","SSP1","IMPACT",2010,4.32952718447186
"World","Rice","Yield","SSP1","MAgPIE",2010,4.32952718447186
"World","Wheat","Yield","SSP1","AIM/CGE",2010,3.01669255771861
"World","Wheat","Yield","SSP1","GCAM",2010,3.01669255771861
"World","Wheat","Yield","SSP1","GLOBIOM",2010,3.01669255771861
"World","Wheat","Yield","SSP1","IMAGE",2010,3.01669255771861
"World","Wheat","Yield","SSP1","IMPACT",2010,3.01669255771861
"World","Wheat","Yield","SSP1","MAgPIE",2010,3.01669255771861
"World","All cereals","Yield","SSP1","AIM/CGE",2010,3.54673570777489
"World","All cereals","Yield","SSP1","GCAM",2010,3.54673570777489
"World","All cereals","Yield","SSP1","GLOBIOM",2010,3.54673570777489
"World","All cereals","Yield","SSP1","IMAGE",2010,3.54673570777489
"World","All cereals","Yield","SSP1","IMPACT",2010,3.54673570777489
"World","All cereals","Yield","SSP1","MAgPIE",2010,3.54673570777489
"World","Coarse grains","Yield","SSP1","AIM/CGE",2020,4.5405899545243
"World","Coarse grains","Yield","SSP1","GCAM",2020,4.46142931165839
"World","Coarse grains","Yield","SSP1","GLOBIOM",2020,4.55002576428523
"World","Coarse grains","Yield","SSP1","IMAGE",2020,4.61398837234385
"World","Coarse grains","Yield","SSP1","IMPACT",2020,4.65101585761332
"World","Coarse grains","Yield","SSP1","MAgPIE",2020,4.81259468686101
"World","Rice","Yield","SSP1","AIM/CGE",2020,4.75307171286293
"World","Rice","Yield","SSP1","GCAM",2020,4.65776631887361
"World","Rice","Yield","SSP1","GLOBIOM",2020,4.90415981774597
"World","Rice","Yield","SSP1","IMAGE",2020,5.03660629119664
"World","Rice","Yield","SSP1","IMPACT",2020,4.70691986252641
"World","Rice","Yield","SSP1","MAgPIE",2020,4.9639378992154
"World","Wheat","Yield","SSP1","AIM/CGE",2020,3.32518333628408
"World","Wheat","Yield","SSP1","GCAM",2020,3.42648847072724
"World","Wheat","Yield","SSP1","GLOBIOM",2020,3.30343664791255
"World","Wheat","Yield","SSP1","IMAGE",2020,3.53882921750914
"World","Wheat","Yield","SSP1","IMPACT",2020,3.36801034470622
"World","Wheat","Yield","SSP1","MAgPIE",2020,3.49483446235173
"World","All cereals","Yield","SSP1","AIM/CGE",2020,3.93336191785022
"World","All cereals","Yield","SSP1","GCAM",2020,3.91659800852509
"World","All cereals","Yield","SSP1","GLOBIOM",2020,3.9550333080577
"World","All cereals","Yield","SSP1","IMAGE",2020,4.11326533287965
"World","All cereals","Yield","SSP1","IMPACT",2020,3.9725603442819
"World","All cereals","Yield","SSP1","MAgPIE",2020,4.14224466257803
"World","Coarse grains","Yield","SSP1","AIM/CGE",2030,4.89221002850531
"World","Coarse grains","Yield","SSP1","GCAM",2030,4.92398538774882
"World","Coarse grains","Yield","SSP1","GLOBIOM",2030,4.88471308989845
"World","Coarse grains","Yield","SSP1","IMAGE",2030,5.09485648902577
"World","Coarse grains","Yield","SSP1","IMPACT",2030,5.31250378604716
"World","Coarse grains","Yield","SSP1","MAgPIE",2030,5.32348819952385
"World","Rice","Yield","SSP1","AIM/CGE",2030,5.21261758450762
"World","Rice","Yield","SSP1","GCAM",2030,5.05387583880897
"World","Rice","Yield","SSP1","GLOBIOM",2030,5.44393768473953
"World","Rice","Yield","SSP1","IMAGE",2030,5.60991458396891
"World","Rice","Yield","SSP1","IMPACT",2030,5.27741404446662
"World","Rice","Yield","SSP1","MAgPIE",2030,5.83821509888336
"World","Wheat","Yield","SSP1","AIM/CGE",2030,3.68994368371649
"World","Wheat","Yield","SSP1","GCAM",2030,3.93941715243872
"World","Wheat","Yield","SSP1","GLOBIOM",2030,3.52414818736783
"World","Wheat","Yield","SSP1","IMAGE",2030,4.01262980222902
"World","Wheat","Yield","SSP1","IMPACT",2030,3.85711623122514
"World","Wheat","Yield","SSP1","MAgPIE",2030,4.02342422915872
"World","All cereals","Yield","SSP1","AIM/CGE",2030,4.29637203160862
"World","All cereals","Yield","SSP1","GCAM",2030,4.35279966756677
"World","All cereals","Yield","SSP1","GLOBIOM",2030,4.27882858445752
"World","All cereals","Yield","SSP1","IMAGE",2030,4.60318894410853
"World","All cereals","Yield","SSP1","IMPACT",2030,4.51805771082924
"World","All cereals","Yield","SSP1","MAgPIE",2030,4.71823164276172
"World","Coarse grains","Yield","SSP1","AIM/CGE",2040,5.21877238207126
"World","Coarse grains","Yield","SSP1","GCAM",2040,5.36671657824986
"World","Coarse grains","Yield","SSP1","GLOBIOM",2040,5.12362172747445
"World","Coarse grains","Yield","SSP1","IMAGE",2040,5.42006703925089
"World","Coarse grains","Yield","SSP1","IMPACT",2040,5.83540559072186
"World","Coarse grains","Yield","SSP1","MAgPIE",2040,5.61370678574356
"World","Rice","Yield","SSP1","AIM/CGE",2040,5.69726278844875
"World","Rice","Yield","SSP1","GCAM",2040,5.34202567925804
"World","Rice","Yield","SSP1","GLOBIOM",2040,5.89139752212511
"World","Rice","Yield","SSP1","IMAGE",2040,5.85229090542413
"World","Rice","Yield","SSP1","IMPACT",2040,5.55683670295437
"World","Rice","Yield","SSP1","MAgPIE",2040,5.89592762736374
"World","Wheat","Yield","SSP1","AIM/CGE",2040,4.07277391653228
"World","Wheat","Yield","SSP1","GCAM",2040,4.17132025717491
"World","Wheat","Yield","SSP1","GLOBIOM",2040,3.69872739685499
"World","Wheat","Yield","SSP1","IMAGE",2040,4.23993536045538
"World","Wheat","Yield","SSP1","IMPACT",2040,4.2020231903353
"World","Wheat","Yield","SSP1","MAgPIE",2040,4.42370619599038
"World","All cereals","Yield","SSP1","AIM/CGE",2040,4.6516391491215
"World","All cereals","Yield","SSP1","GCAM",2040,4.6598603301106
"World","All cereals","Yield","SSP1","GLOBIOM",2040,4.52322816869353
"World","All cereals","Yield","SSP1","IMAGE",2040,4.85537352017934
"World","All cereals","Yield","SSP1","IMPACT",2040,4.90424748482904
"World","All cereals","Yield","SSP1","MAgPIE",2040,5.02645362954159
"World","Coarse grains","Yield","SSP1","AIM/CGE",2050,5.59000398893346
"World","Coarse grains","Yield","SSP1","GCAM",2050,5.96974701507379
"World","Coarse grains","Yield","SSP1","GLOBIOM",2050,5.26567551197909
"World","Coarse grains","Yield","SSP1","IMAGE",2050,5.7654382612682
"World","Coarse grains","Yield","SSP1","IMPACT",2050,6.35884170795827
"World","Coarse grains","Yield","SSP1","MAgPIE",2050,5.85238618194838
"World","Rice","Yield","SSP1","AIM/CGE",2050,6.12173090488393
"World","Rice","Yield","SSP1","GCAM",2050,5.65916905849346
"World","Rice","Yield","SSP1","GLOBIOM",2050,6.19001808728559
"World","Rice","Yield","SSP1","IMAGE",2050,6.08950865725229
"World","Rice","Yield","SSP1","IMPACT",2050,5.69674874575454
"World","Rice","Yield","SSP1","MAgPIE",2050,6.12131172696624
"World","Wheat","Yield","SSP1","AIM/CGE",2050,4.39181198786082
"World","Wheat","Yield","SSP1","GCAM",2050,4.4651331204229
"World","Wheat","Yield","SSP1","GLOBIOM",2050,3.7946102787495
"World","Wheat","Yield","SSP1","IMAGE",2050,4.44989464389534
"World","Wheat","Yield","SSP1","IMPACT",2050,4.4603801214135
"World","Wheat","Yield","SSP1","MAgPIE",2050,4.74294368694178
"World","All cereals","Yield","SSP1","AIM/CGE",2050,4.99073362632077
"World","All cereals","Yield","SSP1","GCAM",2050,5.06961903447857
"World","All cereals","Yield","SSP1","GLOBIOM",2050,4.66934827916863
"World","All cereals","Yield","SSP1","IMAGE",2050,5.10433022899528
"World","All cereals","Yield","SSP1","IMPACT",2050,5.2409834308885
"World","All cereals","Yield","SSP1","MAgPIE",2050,5.29310429922277
"World","Coarse grains","Yield","SSP1_m","AIM/CGE",2010,4.07220848913323
"World","Coarse grains","Yield","SSP1_m","GCAM",2010,4.07220848913323
"World","Coarse grains","Yield","SSP1_m","GLOBIOM",2010,4.07220848913323
"World","Coarse grains","Yield","SSP1_m","IMAGE",2010,4.07220848913323
"World","Coarse grains","Yield","SSP1_m","IMPACT",2010,4.07220848913323
"World","Coarse grains","Yield","SSP1_m","MAgPIE",2010,4.07220848913323
"World","Rice","Yield","SSP1_m","AIM/CGE",2010,4.32952718447186
"World","Rice","Yield","SSP1_m","GCAM",2010,4.32952718447186
"World","Rice","Yield","SSP1_m","GLOBIOM",2010,4.32952718447186
"World","Rice","Yield","SSP1_m","IMAGE",2010,4.32952718447186
"World","Rice","Yield","SSP1_m","IMPACT",2010,4.32952718447186
"World","Rice","Yield","SSP1_m","MAgPIE",2010,4.32952718447186
"World","Wheat","Yield","SSP1_m","AIM/CGE",2010,3.01669255771861
"World","Wheat","Yield","SSP1_m","GCAM",2010,3.01669255771861
"World","Wheat","Yield","SSP1_m","GLOBIOM",2010,3.01669255771861
"World","Wheat","Yield","SSP1_m","IMAGE",2010,3.01669255771861
"World","Wheat","Yield","SSP1_m","IMPACT",2010,3.01669255771861
"World","Wheat","Yield","SSP1_m","MAgPIE",2010,3.01669255771861
"World","All cereals","Yield","SSP1_m","AIM/CGE",2010,3.54673570777489
"World","All cereals","Yield","SSP1_m","GCAM",2010,3.54673570777489
"World","All cereals","Yield","SSP1_m","GLOBIOM",2010,3.54673570777489
"World","All cereals","Yield","SSP1_m","IMAGE",2010,3.54673570777489
"World","All cereals","Yield","SSP1_m","IMPACT",2010,3.54673570777489
"World","All cereals","Yield","SSP1_m","MAgPIE",2010,3.54673570777489
"World","Coarse grains","Yield","SSP1_m","AIM/CGE",2020,4.54320251641568
"World","Coarse grains","Yield","SSP1_m","GCAM",2020,4.4405517212113
"World","Coarse grains","Yield","SSP1_m","GLOBIOM",2020,4.55002576428523
"World","Coarse grains","Yield","SSP1_m","IMAGE",2020,4.67774731032896
"World","Coarse grains","Yield","SSP1_m","IMPACT",2020,4.6561918908613
"World","Coarse grains","Yield","SSP1_m","MAgPIE",2020,4.84389841594043
"World","Rice","Yield","SSP1_m","AIM/CGE",2020,4.77140067431071
"World","Rice","Yield","SSP1_m","GCAM",2020,4.62128313086966
"World","Rice","Yield","SSP1_m","GLOBIOM",2020,5.03792675860651
"World","Rice","Yield","SSP1_m","IMAGE",2020,5.07032262724096
"World","Rice","Yield","SSP1_m","IMPACT",2020,4.71175973997824
"World","Rice","Yield","SSP1_m","MAgPIE",2020,4.9924868571337
"World","Wheat","Yield","SSP1_m","AIM/CGE",2020,3.32843136530855
"World","Wheat","Yield","SSP1_m","GCAM",2020,3.40950615774843
"World","Wheat","Yield","SSP1_m","GLOBIOM",2020,3.29439109301684
"World","Wheat","Yield","SSP1_m","IMAGE",2020,3.57936127382937
"World","Wheat","Yield","SSP1_m","IMPACT",2020,3.37225216635819
"World","Wheat","Yield","SSP1_m","MAgPIE",2020,3.48481993352691
"World","All cereals","Yield","SSP1_m","AIM/CGE",2020,3.93861695262223
"World","All cereals","Yield","SSP1_m","GCAM",2020,3.89586973910792
"World","All cereals","Yield","SSP1_m","GLOBIOM",2020,3.9733558026766
"World","All cereals","Yield","SSP1_m","IMAGE",2020,4.15851933297443
"World","All cereals","Yield","SSP1_m","IMPACT",2020,3.97712724049673
"World","All cereals","Yield","SSP1_m","MAgPIE",2020,4.15258658110554
"World","Coarse grains","Yield","SSP1_m","AIM/CGE",2030,4.91873978250895
"World","Coarse grains","Yield","SSP1_m","GCAM",2030,4.87082275980751
"World","Coarse grains","Yield","SSP1_m","GLOBIOM",2030,4.90838872064922
"World","Coarse grains","Yield","SSP1_m","IMAGE",2030,5.22974360106261
"World","Coarse grains","Yield","SSP1_m","IMPACT",2030,5.3227292166358
"World","Coarse grains","Yield","SSP1_m","MAgPIE",2030,5.49755531820252
"World","Rice","Yield","SSP1_m","AIM/CGE",2030,5.33271440854532
"World","Rice","Yield","SSP1_m","GCAM",2030,4.99874747402928
"World","Rice","Yield","SSP1_m","GLOBIOM",2030,5.79436938896571
"World","Rice","Yield","SSP1_m","IMAGE",2030,5.66991216277187
"World","Rice","Yield","SSP1_m","IMPACT",2030,5.28796269788818
"World","Rice","Yield","SSP1_m","MAgPIE",2030,6.00033535949932
"World","Wheat","Yield","SSP1_m","AIM/CGE",2030,3.70092336494941
"World","Wheat","Yield","SSP1_m","GCAM",2030,3.90232873892026
"World","Wheat","Yield","SSP1_m","GLOBIOM",2030,3.50696163306598
"World","Wheat","Yield","SSP1_m","IMAGE",2030,4.13127828219738
"World","Wheat","Yield","SSP1_m","IMPACT",2030,3.86618553357719
"World","Wheat","Yield","SSP1_m","MAgPIE",2030,3.99892284462228
"World","All cereals","Yield","SSP1_m","AIM/CGE",2030,4.33024374541418
"World","All cereals","Yield","SSP1_m","GCAM",2030,4.31045500860431
"World","All cereals","Yield","SSP1_m","GLOBIOM",2030,4.33639595377667
"World","All cereals","Yield","SSP1_m","IMAGE",2030,4.71279271709456
"World","All cereals","Yield","SSP1_m","IMPACT",2030,4.52744242185915
"World","All cereals","Yield","SSP1_m","MAgPIE",2030,4.79028633541987
"World","Coarse grains","Yield","SSP1_m","AIM/CGE",2040,5.28959770234836
"World","Coarse grains","Yield","SSP1_m","GCAM",2040,5.26240209729462
"World","Coarse grains","Yield","SSP1_m","GLOBIOM",2040,5.17635381414663
"World","Coarse grains","Yield","SSP1_m","IMAGE",2040,5.59725334724536
"World","Coarse grains","Yield","SSP1_m","IMPACT",2040,5.85188705058096
"World","Coarse grains","Yield","SSP1_m","MAgPIE",2040,5.65511157612132
"World","Rice","Yield","SSP1_m","AIM/CGE",2040,5.94681206877592
"World","Rice","Yield","SSP1_m","GCAM",2040,5.25975458833298
"World","Rice","Yield","SSP1_m","GLOBIOM",2040,6.48204450747408
"World","Rice","Yield","SSP1_m","IMAGE",2040,5.91349219139291
"World","Rice","Yield","SSP1_m","IMPACT",2040,5.57389582789903
"World","Rice","Yield","SSP1_m","MAgPIE",2040,6.38149294054683
"World","Wheat","Yield","SSP1_m","AIM/CGE",2040,4.09780585682733
"World","Wheat","Yield","SSP1_m","GCAM",2040,4.1154862624067
"World","Wheat","Yield","SSP1_m","GLOBIOM",2040,3.7014410633237
"World","Wheat","Yield","SSP1_m","IMAGE",2040,4.40292946701335
"World","Wheat","Yield","SSP1_m","IMPACT",2040,4.21700331085826
"World","Wheat","Yield","SSP1_m","MAgPIE",2040,4.65247956958985
"World","All cereals","Yield","SSP1_m","AIM/CGE",2040,4.72703000600964
"World","All cereals","Yield","SSP1_m","GCAM",2040,4.58812973455658
"World","All cereals","Yield","SSP1_m","GLOBIOM",2040,4.63065236108326
"World","All cereals","Yield","SSP1_m","IMAGE",2040,4.99851963399654
"World","All cereals","Yield","SSP1_m","IMPACT",2040,4.91931657672493
"World","All cereals","Yield","SSP1_m","MAgPIE",2040,5.21026469368755
"World","Coarse grains","Yield","SSP1_m","AIM/CGE",2050,5.65733577418848
"World","Coarse grains","Yield","SSP1_m","GCAM",2050,5.83262346290817
"World","Coarse grains","Yield","SSP1_m","GLOBIOM",2050,5.35607337484569
"World","Coarse grains","Yield","SSP1_m","IMAGE",2050,5.95460062589111
"World","Coarse grains","Yield","SSP1_m","IMPACT",2050,6.38258809506784
"World","Coarse grains","Yield","SSP1_m","MAgPIE",2050,5.8610350755424
"World","Rice","Yield","SSP1_m","AIM/CGE",2050,6.42701044557776
"World","Rice","Yield","SSP1_m","GCAM",2050,5.55012746468849
"World","Rice","Yield","SSP1_m","GLOBIOM",2050,7.01899631233678
"World","Rice","Yield","SSP1_m","IMAGE",2050,6.15820375317181
"World","Rice","Yield","SSP1_m","IMPACT",2050,5.7202223831303
"World","Rice","Yield","SSP1_m","MAgPIE",2050,6.96581249833006
"World","Wheat","Yield","SSP1_m","AIM/CGE",2050,4.4316179830225
"World","Wheat","Yield","SSP1_m","GCAM",2050,4.38357477014119
"World","Wheat","Yield","SSP1_m","GLOBIOM",2050,3.81993783245748
"World","Wheat","Yield","SSP1_m","IMAGE",2050,4.68465725173948
"World","Wheat","Yield","SSP1_m","IMPACT",2050,4.4810610418402
"World","Wheat","Yield","SSP1_m","MAgPIE",2050,4.9406936517655
"World","All cereals","Yield","SSP1_m","AIM/CGE",2050,5.07592697907412
"World","All cereals","Yield","SSP1_m","GCAM",2050,4.97039573011198
"World","All cereals","Yield","SSP1_m","GLOBIOM",2050,4.82720847959651
"World","All cereals","Yield","SSP1_m","IMAGE",2050,5.28606125089824
"World","All cereals","Yield","SSP1_m","IMPACT",2050,5.26195249549028
"World","All cereals","Yield","SSP1_m","MAgPIE",2050,5.50026210760118
"World","Coarse grains","Yield","SSP2_m","AIM/CGE",2010,4.07220848913323
"World","Coarse grains","Yield","SSP2_m","GCAM",2010,4.07220848913323
"World","Coarse grains","Yield","SSP2_m","GLOBIOM",2010,4.07220848913323
"World","Coarse grains","Yield","SSP2_m","IMAGE",2010,4.07220848913323
"World","Coarse grains","Yield","SSP2_m","IMPACT",2010,4.07220848913323
"World","Coarse grains","Yield","SSP2_m","MAgPIE",2010,4.07220848913323
"World","Rice","Yield","SSP2_m","AIM/CGE",2010,4.32952718447186
